Pdt,stream,treatment,GPP_L95per,GPP_median,GPP_U95per,ER_L95per,ER_median,ER_U95per,LightPerDay,meanTemp,meanQds,meanDepthM,meanWidthM,pmax,alpha,julian,one_over_kT,monthday,P_R,NEP
7/27/16,st11U,phosphorus,6.538193452,9.8550902,12.96498679,-15.47842671,-10.5798081,-5.82028278,3699556245,12.18711208,0.003212405,0.043025169,0.85,0.11517696,3.06E-06,209,40.66951553,27-Jul,0.931499901,-0.724717904
7/28/16,st11U,phosphorus,6.904800074,10.011807,13.11559969,-16.1049781,-11.26756981,-6.701488344,2799473094,11.53982891,0.00321667,0.043019346,0.85,0.113258707,3.67E-06,210,40.76198351,28-Jul,0.888550696,-1.255762809
7/29/16,st11U,phosphorus,6.154883078,9.443460684,12.64033153,-15.52215002,-10.97449711,-6.200961103,4741781364,11.54423813,0.003095038,0.042319331,0.85,0.102361396,4.79E-06,211,40.7613522,29-Jul,0.860491427,-1.531036427
7/30/16,st11U,phosphorus,5.992234881,8.69259936,11.71758752,-15.07221299,-10.56063978,-6.296311922,4093063200,11.23087142,0.002961867,0.04158424,0.85,0.099952869,4.83E-06,212,40.8062682,30-Jul,0.82311295,-1.868040416
7/31/16,st11U,phosphorus,5.728630341,8.753670343,11.54068104,-15.2220046,-10.68954253,-6.271247715,3593921310,10.92226466,0.003058115,0.042161011,0.85,0.101529333,3.83E-06,213,40.85059879,31-Jul,0.818900371,-1.935872189
6/5/17,st11U,nitrogen,3.360218617,5.514676775,7.451142969,-13.26560972,-9.087376844,-4.91308623,2690183178,6.941128804,0.008162875,0.053495306,0.94,0.038933235,1.33E-06,156,41.43123761,5-Jun,0.606850235,-3.572700069
6/6/17,st11U,nitrogen,4.216551562,7.001364497,9.551065113,-12.60031048,-8.655014976,-4.566133255,3761453958,6.656492678,0.007382994,0.050965819,0.94,0.04406938,2.23E-06,157,41.47338398,6-Jun,0.808937306,-1.653650479
6/7/17,st11U,nitrogen,4.110446474,6.669540447,8.999675193,-12.28607321,-8.191787706,-4.371726633,4722909275,5.984441423,0.006290854,0.046886207,0.94,0.050254204,1.98E-06,158,41.57323636,7-Jun,0.814173986,-1.52224726
6/8/17,st11U,nitrogen,4.108537626,6.823788773,9.348138832,-10.86464944,-7.526002347,-4.154383214,5063324968,6.397204931,0.005569956,0.04364679,0.94,0.04910765,4.93E-06,159,41.51185169,8-Jun,0.90669501,-0.702213574
6/9/17,st11U,nitrogen,4.979243922,7.975054411,10.61975553,-12.3301697,-8.221853139,-4.37254318,3949829058,7.051841475,0.005133255,0.041641085,0.94,0.071591054,2.03E-06,160,41.4148674,9-Jun,0.969982591,-0.246798728
6/10/17,st11U,nitrogen,6.808260214,10.18038447,13.7252764,-14.37218603,-10.04503671,-5.653537412,2828977626,7.925671203,0.005041433,0.041208694,0.94,0.094770125,3.10E-06,161,41.28611367,10-Jun,1.013474093,0.13534776
6/11/17,st11U,nitrogen,4.709812433,7.621102837,10.60044356,-13.26441311,-9.150398849,-5.299306367,4586895690,8.884013492,0.004661754,0.039130129,0.94,0.069344161,1.61E-06,162,41.14582481,11-Jun,0.832871109,-1.529296012
6/12/17,st11U,nitrogen,4.176591856,6.561136954,8.79499858,-12.08910561,-8.157584658,-4.294546007,4366306259,8.833684229,0.004253984,0.036960002,0.94,0.06001458,1.60E-06,163,41.15316864,12-Jun,0.804298972,-1.596447704
6/13/17,st11U,nitrogen,4.312828867,6.510700309,8.482207958,-14.28056548,-9.905601087,-5.749112112,1943015133,8.927110491,0.004380128,0.037696417,0.94,0.076932371,2.43E-06,164,41.13953837,13-Jun,0.657274632,-3.394900777
6/14/17,st11U,nitrogen,5.090823965,7.570553974,10.24039819,-13.94952116,-9.770316999,-5.689313527,3478334165,9.289077925,0.004291084,0.037216825,0.94,0.069660261,3.06E-06,165,41.08681488,14-Jun,0.774852441,-2.199763025
6/15/17,st11U,nitrogen,3.498071221,5.524578583,7.545176388,-12.49634141,-8.584932631,-4.573049465,1485026951,8.9313816,0.004199643,0.03671992,0.94,0.063621299,2.44E-06,166,41.13891546,15-Jun,0.643520319,-3.060354049
6/16/17,st11U,nitrogen,2.689609066,4.382173789,5.899994538,-12.56362473,-8.722283094,-4.643613664,818665107.1,8.294862991,0.004904095,0.040309962,0.94,0.045955023,3.38E-06,167,41.23195566,16-Jun,0.502411323,-4.340109305
6/17/17,st11U,nitrogen,4.178183591,6.678423994,9.094104427,-13.19881089,-8.675170245,-4.243824559,2267095118,8.73477518,0.005433113,0.043068292,0.94,0.056659518,3.26E-06,168,41.16760866,17-Jun,0.769832038,-1.996746251
6/18/17,st11U,nitrogen,4.08533941,6.18470701,8.343805745,-13.23485558,-9.276406656,-5.107223306,2066500392,8.56202268,0.004999433,0.041010148,0.94,0.06279739,2.58E-06,169,41.19285361,18-Jun,0.666713658,-3.091699645
6/19/17,st11U,nitrogen,4.824403127,7.471230068,9.825242348,-14.20667383,-9.739664636,-5.400634456,3017755918,9.352447662,0.004464943,0.038148227,0.94,0.075481917,2.71E-06,170,41.07759847,19-Jun,0.767093154,-2.268434568
6/22/17,st11U,nitrogen,2.238247834,3.91510341,5.51611567,-9.537941969,-6.535194559,-3.40889702,4213015910,7.805369686,0.00979376,0.057468896,0.94,0.029343579,5.28E-07,173,41.30379186,22-Jun,0.599079855,-2.620091148
6/24/17,st11U,nitrogen,3.219697268,5.403359359,7.355308611,-13.90780318,-9.340657698,-4.876454585,3479010199,7.571541928,0.010027084,0.057726738,0.94,0.030326162,1.77E-06,175,41.33819596,24-Jun,0.578477398,-3.937298339
6/25/17,st11U,nitrogen,2.912312622,5.062829767,7.167340057,-13.60008136,-9.324361401,-4.856642354,5710612708,7.817085017,0.007829083,0.052402278,0.94,0.044578327,5.49E-07,176,41.30206963,25-Jun,0.54296799,-4.261531634
6/26/17,st11U,nitrogen,3.001022872,5.047368377,6.973324416,-14.53574726,-9.919531312,-5.108229706,1795435421,7.653312064,0.007013263,0.049711484,0.94,0.043450522,1.61E-06,177,41.32615825,26-Jun,0.508831337,-4.872162935
6/27/17,st11U,nitrogen,3.526273651,5.593016882,7.375851295,-13.55833759,-9.325768027,-5.413826558,3018905524,8.07002371,0.006227306,0.046610202,0.94,0.043290954,1.93E-06,178,41.26492117,27-Jun,0.599737938,-3.732751145
6/28/17,st11U,nitrogen,3.314164488,5.192567776,7.096571544,-13.7070778,-9.300105515,-5.104383882,1708386266,8.269209554,0.006520431,0.047708232,0.94,0.046869101,1.63E-06,179,41.23571425,28-Jun,0.558334286,-4.107537739
6/29/17,st11U,nitrogen,4.180504053,6.691622015,9.129224933,-14.15396687,-9.737721841,-5.07274984,1858971984,8.683273361,0.00572811,0.044450565,0.94,0.056718573,2.54E-06,180,41.17513157,29-Jun,0.687185578,-3.046099826
6/30/17,st11U,nitrogen,2.952817395,4.961005488,6.75880706,-13.03892946,-8.918967137,-4.730741366,1060837803,8.083365411,0.006588803,0.047937688,0.94,0.061983809,2.09E-06,181,41.26296357,30-Jun,0.556230941,-3.95796165
7/1/17,st11U,nitrogen,4.54684012,7.378788098,10.02936511,-14.15556938,-9.445202039,-5.203529919,3140290394,9.066515342,0.006007344,0.045701864,0.94,0.07309752,1.64E-06,182,41.11921691,1-Jul,0.781220779,-2.066413942
7/2/17,st11U,nitrogen,5.934568705,9.093666758,12.33473192,-15.21953254,-10.69162128,-5.61811565,3268573495,9.422553733,0.005591234,0.043822205,0.94,0.070962504,2.78E-06,183,41.06740714,2-Jul,0.850541421,-1.597954526
7/3/17,st11U,nitrogen,5.839919697,8.487706917,11.03955582,-14.99431375,-10.39708007,-5.638319263,2923681103,8.801290416,0.005400589,0.042975687,0.94,0.088333114,2.46E-06,184,41.15789679,3-Jul,0.816354867,-1.90937315
7/4/17,st11U,nitrogen,4.810846752,7.673880851,10.42175273,-14.89931667,-10.18917849,-5.713099361,2783811209,9.092259712,0.00542198,0.043075124,0.94,0.069732578,2.00E-06,185,41.11546627,4-Jul,0.753140291,-2.515297637
7/5/17,st11U,nitrogen,2.531559871,4.490078475,6.267264346,-14.42729743,-9.887810761,-5.358729599,833020611.5,8.344656206,0.006756189,0.048395449,0.94,0.045353825,2.53E-06,186,41.22466219,5-Jul,0.454102388,-5.397732286
7/6/17,st11U,nitrogen,3.247557717,5.80134736,8.035024263,-12.55687137,-8.225851264,-4.197007502,1160785779,8.415184553,0.010244906,0.056843349,0.94,0.070696227,1.44E-06,187,41.21433596,6-Jul,0.705257994,-2.424503904
7/7/17,st11U,nitrogen,7.125687566,11.56757562,15.55111812,-15.63001807,-10.62276445,-5.587497877,2732673190,8.529320557,0.008160017,0.053501296,0.94,0.078669462,3.28E-06,188,41.19763598,7-Jul,1.088942118,0.94481117
7/8/17,st11U,nitrogen,6.703856288,10.68753577,14.32549783,-16.87386613,-11.61770266,-6.53635698,1485638562,8.090360879,0.007464471,0.051247821,0.94,0.074428368,5.02E-06,189,41.26193721,8-Jul,0.919935385,-0.930166896
7/11/17,st11U,nitrogen,3.901878053,6.466486331,8.885654441,-14.37135719,-10.00816392,-5.682117084,5446488072,9.71901755,0.00583907,0.044933943,0.94,0.053216435,1.42E-06,192,41.02436602,11-Jul,0.646121145,-3.541677589
7/12/17,st11U,nitrogen,1.817390175,3.115997216,4.334487271,-15.35760377,-10.57514375,-5.543951954,574188878.4,8.973193612,0.009515281,0.055263571,0.94,0.026700759,1.98E-06,193,41.13281848,12-Jul,0.294652942,-7.459146537
7/13/17,st11U,nitrogen,3.973345715,6.967301165,9.76210123,-16.21352484,-10.83164337,-5.744839132,2097529828,9.950127758,0.008360172,0.054051808,0.94,0.052698308,2.04E-06,194,40.99087557,13-Jul,0.643235835,-3.864342207
7/16/17,st11U,nitrogen,3.282633962,5.643005534,7.568537351,-13.79423318,-9.573257238,-4.863664706,2833755518,8.095363742,0.01199364,0.061328299,0.94,0.027463192,1.51E-06,197,41.26120323,16-Jul,0.589455124,-3.930251704
7/17/17,st11U,nitrogen,3.175024722,5.151393216,7.21229739,-15.26357034,-10.04856744,-4.976760739,3039538151,8.364295961,0.011207414,0.060311015,0.94,0.0362245,1.32E-06,198,41.22178617,17-Jul,0.512649514,-4.897174219
7/21/17,st11U,nitrogen,2.474490471,3.967340021,5.55225083,-16.61707866,-11.05152436,-5.991051719,1004097206,8.606177693,0.012360941,0.061823356,0.94,0.033631783,1.55E-06,202,41.18639813,21-Jul,0.358985773,-7.084184342
7/22/17,st11U,nitrogen,1.937803593,3.305552192,4.438587578,-15.68628498,-10.62019656,-5.388946973,469644522.9,8.456359331,0.013523876,0.062819903,0.94,0.029556389,2.00E-06,203,41.20830985,22-Jul,0.311251508,-7.314644368
7/23/17,st11U,nitrogen,3.619078313,5.555653144,7.599189047,-15.98462558,-10.7567896,-5.87609394,1997179643,8.704904712,0.012171373,0.061488936,0.94,0.044263037,1.58E-06,204,41.17197152,23-Jul,0.516478741,-5.201136451
7/24/17,st11U,nitrogen,2.89603261,4.758706493,6.439089751,-17.50747243,-12.052966,-6.374324063,901913567.8,8.641304085,0.010623194,0.059403158,0.94,0.039758732,2.23E-06,205,41.18126409,24-Jul,0.394816222,-7.294259503
7/25/17,st11U,nitrogen,3.828695869,5.8123891,7.875414606,-16.73955421,-11.27530051,-6.0430717,1235523810,8.726045412,0.010062026,0.058317337,0.94,0.055357114,2.15E-06,206,41.16888363,25-Jul,0.515497489,-5.462911407
7/26/17,st11U,nitrogen,4.406245936,7.762760104,10.72065695,-16.92909513,-11.35766578,-6.14312105,5556584678,10.15477561,0.009095092,0.055987902,0.94,0.053553478,1.76E-06,207,40.96126543,26-Jul,0.683481998,-3.594905675
7/27/17,st11U,nitrogen,6.037935282,9.484383642,13.05061031,-18.2912527,-12.64847141,-6.723427561,5568589448,10.59632973,0.008620197,0.05480611,0.94,0.065479298,1.69E-06,208,40.89752323,27-Jul,0.749844257,-3.164087768
7/28/17,st11U,nitrogen,6.203095018,9.633646855,12.67692842,-19.64837614,-13.63232599,-6.423606071,3134743433,10.33016121,0.00841738,0.054152155,0.94,0.077665948,2.07E-06,209,40.93592321,28-Jul,0.706676679,-3.998679132
7/29/17,st11U,nitrogen,7.083837331,11.04785355,14.78166284,-21.13429929,-14.25713691,-7.458268633,3054560779,10.24712288,0.008246921,0.05366189,0.94,0.082200492,2.91E-06,210,40.94791786,29-Jul,0.774899871,-3.209283355
7/30/17,st11U,nitrogen,7.84524553,12.36117469,16.57524966,-21.33601292,-14.87233322,-8.392239138,4568335281,10.39751893,0.008004217,0.052975044,0.94,0.096588752,2.37E-06,211,40.92619873,30-Jul,0.831152349,-2.511158534
7/31/17,st11U,nitrogen,8.003000352,12.29320625,16.52450102,-21.35861044,-14.87175969,-8.19325306,4682199800,10.65587422,0.008040284,0.05312429,0.94,0.09414425,2.29E-06,212,40.88894264,31-Jul,0.8266141,-2.578553443
8/1/17,st11U,nitrogen,8.713932634,13.7629223,18.56725304,-21.47076524,-14.60419393,-7.570364464,1977496511,10.4232259,0.008190884,0.05358292,0.94,0.101530826,4.56E-06,213,40.92248862,1-Aug,0.942395203,-0.841271633
6/10/15,st18,ambient,1.583820635,2.696905639,3.663483449,-4.551564784,-3.036510931,-1.546336792,1684259386,5.888019356,0.045604806,0.093509447,1.345226874,0.00902134,3.67E-07,161,41.58760207,10-Jun,0.888159371,-0.339605292
6/11/15,st18,ambient,1.223294533,2.110365669,3.015217094,-4.181736787,-2.833037179,-1.41500991,3409137304,6.17872624,0.043233108,0.093597047,1.336221635,0.005630795,4.03E-07,162,41.54432044,11-Jun,0.744912804,-0.72267151
6/12/15,st18,ambient,0.735079134,1.267178769,1.738225688,-3.295434578,-2.264305015,-1.132830165,2306991007,5.691374391,0.037621964,0.093250452,1.314916359,0.004176282,1.84E-07,163,41.61693054,12-Jun,0.559632541,-0.997126246
6/13/15,st18,ambient,1.00449889,1.843192539,2.540170556,-3.431241108,-2.243759718,-1.069928191,5215368770,6.885607052,0.036219719,0.09267849,1.309592094,0.00676139,1.39E-07,164,41.43945205,13-Jun,0.821475011,-0.400567179
6/14/15,st18,ambient,1.034925958,1.940140724,2.742981485,-2.915756013,-2.022922969,-1.024244338,4858911302,6.987561703,0.034862917,0.092199401,1.304440374,0.006810194,1.97E-07,165,41.42437037,14-Jun,0.959077906,-0.082782245
6/15/15,st18,ambient,1.059343498,1.880772538,2.596796161,-3.282358462,-2.230015443,-1.227651463,2607086179,7.058433658,0.035276954,0.092210934,1.306012457,0.006958452,3.23E-07,166,41.41389308,15-Jun,0.843389916,-0.349242905
6/19/15,st18,ambient,0.810199691,1.348436551,1.829465679,-1.415879099,-0.965999383,-0.516576265,1321191584,6.047372624,0.051293131,0.09229538,1.366825204,0.003799976,2.53E-07,170,41.56386574,19-Jun,1.395897942,0.382437168
6/20/15,st18,ambient,1.00860655,1.699924455,2.352520168,-1.174084021,-0.791572656,-0.413656248,2300149861,7.343814325,0.048971204,0.092930621,1.358008944,0.00521091,2.00E-07,171,41.37175766,20-Jun,2.147528015,0.908351799
6/21/15,st18,ambient,1.50888122,2.410449499,3.350193453,-1.902273215,-1.302795303,-0.68689267,3629730329,8.681208855,0.04565602,0.093536072,1.34542133,0.007336789,2.04E-07,172,41.17543319,21-Jun,1.850213532,1.107654196
6/24/15,st18,ambient,1.390540918,2.247712162,3.051047659,-0.348024226,-0.230728292,-0.112269195,4184194840,8.64707968,0.037319731,0.093188379,1.313768793,0.010271104,2.06E-07,175,41.18042005,24-Jun,9.741814268,2.016983871
6/25/15,st18,ambient,1.291102763,2.136311706,2.886059494,-0.240023419,-0.165002798,-0.086783593,4622562906,8.527331942,0.035018722,0.092428046,1.305031959,0.008853703,2.02E-07,176,41.19792683,25-Jun,12.94712413,1.971308908
6/26/15,st18,ambient,1.122770541,2.004802937,2.793026628,-0.333267191,-0.221505849,-0.120831691,2746855627,7.756497216,0.032443611,0.091182003,1.295254374,0.007385288,2.51E-07,177,41.31097794,26-Jun,9.050790076,1.783297089
6/27/15,st18,ambient,1.156141168,1.962595039,2.644304372,-0.810767482,-0.562675462,-0.286574535,2346641146,8.701209812,0.03258499,0.091323327,1.295791183,0.009114335,2.82E-07,178,41.17251126,27-Jun,3.487969837,1.399919577
6/28/15,st18,ambient,1.21870017,2.013875688,2.829458436,-0.96908042,-0.659800282,-0.340506558,2270565515,8.627190675,0.032346955,0.091157782,1.294887372,0.008056427,3.52E-07,179,41.18332674,28-Jun,3.05225042,1.354075406
6/29/15,st18,ambient,1.411028788,2.321281107,3.16043369,-1.128657585,-0.76478524,-0.409025412,3191109424,8.894401183,0.030760773,0.09022458,1.288864708,0.010778268,2.62E-07,180,41.14430941,29-Jun,3.035206467,1.556495867
6/30/15,st18,ambient,1.340585651,2.374984442,3.229337019,-1.132453513,-0.791246218,-0.416041846,3280606688,8.910127697,0.029598728,0.089311606,1.28445247,0.010322469,2.96E-07,181,41.14201538,30-Jun,3.001574465,1.583738225
7/1/15,st18,ambient,1.098423099,1.846119334,2.546217381,-1.50016412,-0.978264855,-0.547504378,1111813660,8.280324287,0.030473688,0.08958339,1.287774658,0.009184359,5.02E-07,182,41.2340857,1-Jul,1.88713652,0.867854479
7/2/15,st18,ambient,1.370166593,2.288756312,3.100774491,-1.203807099,-0.810621561,-0.404672224,2628188889,8.998453375,0.029090197,0.088807835,1.282521602,0.012012679,3.31E-07,183,41.129136,2-Jul,2.82345847,1.478134751
7/3/15,st18,ambient,1.613813219,2.783568655,3.80347983,-1.375857159,-0.933905528,-0.476332449,3806316485,9.865743911,0.029770402,0.089487588,1.285104309,0.013170034,3.01E-07,184,41.00309739,3-Jul,2.980567705,1.849663128
7/4/15,st18,ambient,1.68664549,2.843451068,3.842955162,-1.532182067,-0.977387551,-0.508758651,2911088258,9.769055672,0.029472497,0.089119407,1.283973177,0.01291414,3.64E-07,185,41.01711029,4-Jul,2.909236018,1.866063517
7/5/15,st18,ambient,1.625878845,2.515544679,3.378550667,-1.055901,-0.701947459,-0.348252661,1556636387,9.23738309,0.033439032,0.091696583,1.299033945,0.011773577,4.97E-07,186,41.09433638,5-Jul,3.583665196,1.81359722
7/6/15,st18,ambient,1.632766373,2.832073352,3.873894415,-0.889653924,-0.587449785,-0.309851185,3208404819,9.817032707,0.029341217,0.088372185,1.283474712,0.01270315,4.02E-07,187,41.01015585,6-Jul,4.820962443,2.244623567
7/7/15,st18,ambient,1.693991907,2.863055357,3.910434712,-1.7417007,-1.156642711,-0.638656384,4133508344,10.31034506,0.023491316,0.082934342,1.261262886,0.013705507,4.09E-07,188,40.93878496,7-Jul,2.475315263,1.706412646
7/8/15,st18,ambient,1.956110754,3.077527208,4.311817278,-1.898929803,-1.274615142,-0.693712917,3820259210,10.1487363,0.023391774,0.082808854,1.260884929,0.015096269,4.54E-07,189,40.96213863,8-Jul,2.414475638,1.802912066
7/9/15,st18,ambient,1.815991826,3.081287025,4.215805658,-1.561364495,-1.030735506,-0.504776488,5422363312,9.776066272,0.021110962,0.079298927,1.252224782,0.016546914,2.74E-07,190,41.01609393,9-Jul,2.989406114,2.050551518
7/10/15,st18,ambient,1.702448569,2.903235948,4.0461089,-1.888298527,-1.260903575,-0.690394684,3104854455,9.324791318,0.021753657,0.080096455,1.25466507,0.016281367,4.27E-07,191,41.08162026,10-Jul,2.302504335,1.642332373
7/11/15,st18,ambient,1.692201333,2.66595151,3.642956087,-1.624778283,-1.094817672,-0.558901185,2353602633,8.72333078,0.021991693,0.080769353,1.25556888,0.014042767,5.31E-07,192,41.16928011,11-Jul,2.435064374,1.571133838
7/12/15,st18,ambient,1.734963643,2.996038308,4.153890568,-1.854122171,-1.257503517,-0.62025465,2743402692,9.643424907,0.022640159,0.081762492,1.258031079,0.015468293,5.38E-07,193,41.03533211,12-Jul,2.382528771,1.738534791
7/13/15,st18,ambient,1.451739655,2.44216749,3.329810282,-2.802219678,-1.863967008,-0.988301381,1147117174,9.548804782,0.026295085,0.085344069,1.271908677,0.015430407,6.40E-07,194,41.04906676,13-Jul,1.310198882,0.578200482
7/14/15,st18,ambient,1.691269331,2.978792891,4.106071235,-3.81007499,-2.632493264,-1.356069357,1311073269,8.979985386,0.028831965,0.088433005,1.281541105,0.0140961,8.05E-07,195,41.13182828,14-Jul,1.131548153,0.346299627
7/15/15,st18,ambient,2.273431938,3.703139187,5.061863658,-2.597815854,-1.757612412,-0.904388878,3296411587,10.1015672,0.022443239,0.081427363,1.257283381,0.018830047,6.04E-07,196,40.96895994,15-Jul,2.106914563,1.945526775
7/16/15,st18,ambient,2.084638065,3.447464463,4.738153347,-2.44295593,-1.660540734,-0.847294198,2532267334,10.04140227,0.020509381,0.078380606,1.249940606,0.019209257,6.96E-07,197,40.97766393,16-Jul,2.076109543,1.78692373
7/17/15,st18,ambient,2.068668549,3.59579603,5.0671346,-2.568425898,-1.725630744,-0.827335106,4373952813,10.77250673,0.017155246,0.071833234,1.237205096,0.019672665,6.50E-07,198,40.87214587,17-Jul,2.083757514,1.870165286
7/18/15,st18,ambient,2.170436304,3.912764965,5.562616566,-2.307177503,-1.545157676,-0.767938898,4598084483,10.53467885,0.018237225,0.073908666,1.241313325,0.020524443,7.12E-07,199,40.90641115,18-Jul,2.532275525,2.367607289
7/19/15,st18,ambient,2.140852773,3.534688724,4.866886672,-2.090875408,-1.427943909,-0.697238592,3480396730,8.642297006,0.018204766,0.073762649,1.241190078,0.02153344,7.44E-07,200,41.18111898,19-Jul,2.475369447,2.106744815
7/20/15,st18,ambient,1.929233204,3.186748471,4.366958998,-1.972955506,-1.352521644,-0.674154331,2854691729,8.650679907,0.01456643,0.065647497,1.227375473,0.018956002,7.00E-07,201,41.17989394,20-Jul,2.3561534,1.834226827
7/21/15,st18,ambient,2.073182971,3.531238114,4.825904956,-2.162066572,-1.433886034,-0.757382758,2736000910,9.302037747,0.013891997,0.063986568,1.224814677,0.024806815,5.69E-07,202,41.08492969,21-Jul,2.462704867,2.09735208
7/22/15,st18,ambient,2.30662857,3.905494637,5.461065697,-2.187611857,-1.49654474,-0.810480482,2888480393,9.903151336,0.014813122,0.066425653,1.228312149,0.024336941,7.69E-07,203,40.99767855,22-Jul,2.609674494,2.408949896
7/23/15,st18,ambient,2.971880555,4.924921102,6.605760346,-3.320863907,-2.255731399,-1.181255849,4009360584,10.37813217,0.013416647,0.062695324,1.223009795,0.030706054,7.29E-07,204,40.92899714,23-Jul,2.183292348,2.669189703
7/24/15,st18,ambient,2.306985095,3.898110556,5.350511323,-3.733375181,-2.41900727,-1.288675078,1482343692,9.809913589,0.013796061,0.063815788,1.224450414,0.030326214,1.05E-06,205,41.01118764,24-Jul,1.611450534,1.479103286
7/25/15,st18,ambient,2.459070513,4.08488557,5.524771917,-3.636011003,-2.425807586,-1.189844833,1602860130,9.65091475,0.01232457,0.059404784,1.218863222,0.030925164,1.28E-06,206,41.03424531,25-Jul,1.683928104,1.659077984
7/26/15,st18,ambient,4.024119158,6.649855497,8.951234098,-4.785306249,-3.160085668,-1.66797088,1944390366,9.896299652,0.013109365,0.061027929,1.221843058,0.066874016,1.35E-06,207,40.99867098,26-Jul,2.104327602,3.489769829
7/27/15,st18,ambient,3.235386308,5.324505443,7.261002307,-4.378357177,-2.941513744,-1.486515704,2451040920,10.01869454,0.012470276,0.059807523,1.219416464,0.035171175,1.32E-06,208,40.98094999,27-Jul,1.810124278,2.382991699
7/28/15,st18,ambient,4.310470516,6.811933045,9.092675968,-5.140432242,-3.559162717,-1.932489175,2619168660,10.59591092,0.011356559,0.056700881,1.215187726,0.058565321,1.46E-06,209,40.89758359,28-Jul,1.913914476,3.252770328
7/29/15,st18,ambient,5.412303291,8.50343653,11.60367595,-5.851945231,-4.025319377,-2.178888991,2919299040,10.6943583,0.011383248,0.056747106,1.215289063,0.054419752,2.09E-06,210,40.88339885,29-Jul,2.112487416,4.478117153
7/30/15,st18,ambient,3.285391727,5.221682921,7.028660098,-4.780277304,-3.252981923,-1.77802443,2540592540,10.03572091,0.009753787,0.051431643,1.20910207,0.03395952,1.37E-06,211,40.97848604,30-Jul,1.605198874,1.968700998
7/31/15,st18,ambient,2.694905038,4.681820033,6.318686959,-3.346684893,-2.252142319,-1.187640327,4287105540,10.3814928,0.008868007,0.048241926,1.205738799,0.03470173,8.44E-07,212,40.92851202,31-Jul,2.078829563,2.429677714
8/1/15,st18,ambient,2.73373717,4.352882131,5.830579536,-3.516570683,-2.407039472,-1.2334022,2774547090,9.80908223,0.009359225,0.049934396,1.207603935,0.037171811,9.80E-07,213,41.01130813,1-Aug,1.808396656,1.945842659
8/2/15,st18,ambient,2.309933352,3.671736626,4.929663703,-3.854138609,-2.647294454,-1.466681185,2758049370,10.63143031,0.006942805,0.040635765,1.19842889,0.035261097,7.03E-07,214,40.89246466,2-Aug,1.38697704,1.024442172
8/3/15,st18,ambient,2.306703459,3.69645294,4.964201221,-3.414961945,-2.301528748,-1.2156099,2946317670,10.9416053,0.005275115,0.03368073,1.19209674,0.02797966,1.14E-06,215,40.84781773,3-Aug,1.60608593,1.394924192
8/4/15,st18,ambient,1.875952894,2.844633762,3.761159837,-2.697303099,-1.815868365,-0.935090247,2755802250,10.66830579,0.004344613,0.029352546,1.188563663,0.02432452,9.11E-07,216,40.88715165,4-Aug,1.566541835,1.028765396
8/5/15,st18,ambient,2.519870095,4.06991136,5.548135535,-3.162360934,-2.100229758,-1.150439455,2935128330,10.9766043,0.006766803,0.039641396,1.197760618,0.028150049,1.40E-06,217,40.84278605,5-Aug,1.937841013,1.969681603
8/6/15,st18,ambient,3.804990388,5.947799481,8.10837744,-4.44583138,-2.909323092,-1.443384799,3970845540,11.59898269,0.008623479,0.047176581,1.204810339,0.049381674,9.13E-07,218,40.75351561,6-Aug,2.044392903,3.038476389
8/7/15,st18,ambient,4.352751742,6.923783086,9.19633437,-5.319309821,-3.575859207,-1.911275744,3105939510,11.39484425,0.008824006,0.048082772,1.205571731,0.052868951,1.72E-06,219,40.78275304,7-Aug,1.936257186,3.34792388
8/8/15,st18,ambient,2.552006274,4.30030963,5.754629694,-4.97841747,-3.435588895,-1.787808154,1187133660,10.19971556,0.008738169,0.047657571,1.205245812,0.037749424,1.67E-06,220,40.95476887,8-Aug,1.251695055,0.864720735
8/9/15,st18,ambient,2.920634204,4.834736127,6.442878954,-4.129796309,-2.758473148,-1.427392424,2799518700,10.90750465,0.009034632,0.04882983,1.206371467,0.035892214,1.72E-06,221,40.85272144,9-Aug,1.752685586,2.076262979
6/9/16,st18,phosphorus,0.471421721,0.787199208,1.072180078,-3.450631019,-2.312276294,-1.216959011,1747478011,8.055188935,0.041348173,0.072092065,1.28,0.003740405,1.54E-07,161,41.26709807,9-Jun,0.340443402,-1.525077086
6/10/16,st18,phosphorus,0.587883141,1.047962829,1.453170241,-4.754270257,-3.212806793,-1.650690071,994622365.2,7.705651705,0.036966267,0.070487019,1.28,0.007064382,2.80E-07,162,41.31845679,10-Jun,0.32618296,-2.164843964
6/16/16,st18,phosphorus,0.340927567,0.581728805,0.787808609,-3.110342399,-2.03479864,-1.02798676,1236600593,7.583517758,0.025655266,0.061901283,1.28,0.00361576,2.80E-07,168,41.33643251,16-Jun,0.285890109,-1.453069836
6/17/16,st18,phosphorus,0.266616815,0.500392258,0.706808557,-2.341177734,-1.576826505,-0.769483972,3571422089,8.74594429,0.026374415,0.062647969,1.28,0.002090895,3.86E-07,169,41.16597754,17-Jun,0.317341354,-1.076434247
6/18/16,st18,phosphorus,0.482571424,0.789796862,1.111869105,-2.892396237,-1.990102469,-1.027474577,1434008185,8.361426764,0.027598953,0.06375381,1.28,0.004409782,3.96E-07,170,41.2222063,18-Jun,0.39686241,-1.200305607
